datetime,site_name,county,county_display,site_name_display,aqi,pm25,pseudo_anomaly,zscore_anomaly,isolation_forest_anomaly,anomaly_score,is_anomaly
2026-07-07 02:00:00,板橋測站,新北市,新北市,板橋測站,72.4,35.6,1,0,0,0.3333333333333333,0
2026-07-07 03:00:00,板橋測站,新北市,新北市,板橋測站,61.9,30.7,0,0,0,0.0,0
2026-07-07 04:00:00,板橋測站,新北市,新北市,板橋測站,65.9,31.9,0,0,0,0.0,0
2026-07-07 05:00:00,板橋測站,新北市,新北市,板橋測站,68.9,34.3,0,0,0,0.0,0
2026-07-07 06:00:00,板橋測站,新北市,新北市,板橋測站,73.7,37.2,1,0,0,0.3333333333333333,0
2026-07-07 07:00:00,板橋測站,新北市,新北市,板橋測站,90.3,41.6,1,0,0,0.3333333333333333,0
2026-07-07 08:00:00,板橋測站,新北市,新北市,板橋測站,76.8,32.6,0,0,0,0.0,0
2026-07-07 09:00:00,板橋測站,新北市,新北市,板橋測站,75.2,36.4,1,0,0,0.3333333333333333,0
2026-07-07 10:00:00,板橋測站,新北市,新北市,板橋測站,75.9,37.8,1,0,0,0.3333333333333333,0
2026-07-07 11:00:00,板橋測站,新北市,新北市,板橋測站,79.6,39.0,1,0,0,0.3333333333333333,0
2026-07-07 12:00:00,板橋測站,新北市,新北市,板橋測站,68.5,29.9,0,0,0,0.0,0
2026-07-07 13:00:00,板橋測站,新北市,新北市,板橋測站,72.3,34.9,0,0,0,0.0,0
2026-07-07 14:00:00,板橋測站,新北市,新北市,板橋測站,69.3,41.8,1,0,0,0.3333333333333333,0
2026-07-07 15:00:00,板橋測站,新北市,新北市,板橋測站,67.5,37.3,1,0,0,0.3333333333333333,0
2026-07-07 16:00:00,板橋測站,新北市,新北市,板橋測站,71.1,45.0,1,0,0,0.3333333333333333,0
2026-07-07 17:00:00,板橋測站,新北市,新北市,板橋測站,77.9,39.7,1,0,0,0.3333333333333333,0
2026-07-07 18:00:00,板橋測站,新北市,新北市,板橋測站,78.1,36.4,1,0,0,0.3333333333333333,0
2026-07-07 19:00:00,板橋測站,新北市,新北市,板橋測站,72.1,40.8,1,0,0,0.3333333333333333,0
2026-07-07 20:00:00,板橋測站,新北市,新北市,板橋測站,77.3,37.1,1,0,0,0.3333333333333333,0
2026-07-07 21:00:00,板橋測站,新北市,新北市,板橋測站,73.3,38.5,1,0,0,0.3333333333333333,0
2026-07-07 22:00:00,板橋測站,新北市,新北市,板橋測站,69.8,41.7,1,0,0,0.3333333333333333,0
2026-07-07 23:00:00,板橋測站,新北市,新北市,板橋測站,52.6,29.7,0,1,0,0.3333333333333333,0
2026-07-08 00:00:00,板橋測站,新北市,新北市,板橋測站,64.7,35.9,1,0,0,0.3333333333333333,0
2026-07-08 01:00:00,板橋測站,新北市,新北市,板橋測站,72.4,39.0,1,0,0,0.3333333333333333,0
2026-07-08 02:00:00,板橋測站,新北市,新北市,板橋測站,73.9,39.9,1,0,0,0.3333333333333333,0
2026-07-08 03:00:00,板橋測站,新北市,新北市,板橋測站,68.7,43.9,1,0,0,0.3333333333333333,0
2026-07-08 04:00:00,板橋測站,新北市,新北市,板橋測站,71.3,38.9,1,0,0,0.3333333333333333,0
2026-07-08 05:00:00,板橋測站,新北市,新北市,板橋測站,61.2,32.8,0,0,0,0.0,0
2026-07-08 06:00:00,板橋測站,新北市,新北市,板橋測站,64.9,39.6,1,0,0,0.3333333333333333,0
2026-07-08 07:00:00,板橋測站,新北市,新北市,板橋測站,73.9,39.9,1,0,0,0.3333333333333333,0
2026-07-08 08:00:00,板橋測站,新北市,新北市,板橋測站,69.2,38.9,1,0,0,0.3333333333333333,0
2026-07-08 09:00:00,板橋測站,新北市,新北市,板橋測站,80.1,43.2,1,0,0,0.3333333333333333,0
2026-07-08 10:00:00,板橋測站,新北市,新北市,板橋測站,72.9,39.4,1,0,0,0.3333333333333333,0
2026-07-08 11:00:00,板橋測站,新北市,新北市,板橋測站,68.3,39.3,1,0,0,0.3333333333333333,0
2026-07-08 12:00:00,板橋測站,新北市,新北市,板橋測站,65.8,35.3,1,0,0,0.3333333333333333,0
2026-07-08 13:00:00,板橋測站,新北市,新北市,板橋測站,63.4,34.6,0,0,0,0.0,0
2026-07-08 14:00:00,板橋測站,新北市,新北市,板橋測站,63.7,31.9,0,0,0,0.0,0
2026-07-08 15:00:00,板橋測站,新北市,新北市,板橋測站,67.9,32.6,0,0,0,0.0,0
2026-07-08 16:00:00,板橋測站,新北市,新北市,板橋測站,70.0,38.4,1,0,0,0.3333333333333333,0
2026-07-08 17:00:00,板橋測站,新北市,新北市,板橋測站,73.1,42.7,1,0,0,0.3333333333333333,0
2026-07-08 18:00:00,板橋測站,新北市,新北市,板橋測站,65.7,35.9,1,0,0,0.3333333333333333,0
2026-07-08 19:00:00,板橋測站,新北市,新北市,板橋測站,63.9,35.6,1,0,0,0.3333333333333333,0
2026-07-08 20:00:00,板橋測站,新北市,新北市,板橋測站,60.2,35.7,1,0,0,0.3333333333333333,0
2026-07-08 21:00:00,板橋測站,新北市,新北市,板橋測站,59.2,39.5,1,0,0,0.3333333333333333,0
2026-07-08 22:00:00,板橋測站,新北市,新北市,板橋測站,63.7,35.0,0,0,0,0.0,0
2026-07-08 23:00:00,板橋測站,新北市,新北市,板橋測站,62.1,35.5,1,0,0,0.3333333333333333,0
2026-07-09 00:00:00,板橋測站,新北市,新北市,板橋測站,60.3,31.1,0,0,0,0.0,0
2026-07-09 01:00:00,板橋測站,新北市,新北市,板橋測站,57.9,34.4,0,0,0,0.0,0
2026-07-09 02:00:00,板橋測站,新北市,新北市,板橋測站,58.5,34.4,0,0,0,0.0,0
2026-07-09 03:00:00,板橋測站,新北市,新北市,板橋測站,61.1,36.0,1,0,0,0.3333333333333333,0
2026-07-09 04:00:00,板橋測站,新北市,新北市,板橋測站,62.7,36.3,1,0,0,0.3333333333333333,0
2026-07-09 05:00:00,板橋測站,新北市,新北市,板橋測站,55.9,35.7,1,0,0,0.3333333333333333,0
2026-07-09 06:00:00,板橋測站,新北市,新北市,板橋測站,67.2,33.5,0,0,0,0.0,0
2026-07-09 07:00:00,板橋測站,新北市,新北市,板橋測站,70.7,37.9,1,0,0,0.3333333333333333,0
2026-07-09 08:00:00,板橋測站,新北市,新北市,板橋測站,63.0,35.5,1,0,0,0.3333333333333333,0
2026-07-09 09:00:00,板橋測站,新北市,新北市,板橋測站,77.7,40.2,1,0,0,0.3333333333333333,0
2026-07-09 10:00:00,板橋測站,新北市,新北市,板橋測站,62.5,35.7,1,0,0,0.3333333333333333,0
2026-07-09 11:00:00,板橋測站,新北市,新北市,板橋測站,66.4,35.7,1,0,0,0.3333333333333333,0
2026-07-09 12:00:00,板橋測站,新北市,新北市,板橋測站,52.0,30.7,0,0,0,0.0,0
2026-07-09 13:00:00,板橋測站,新北市,新北市,板橋測站,59.0,33.1,0,0,0,0.0,0
2026-07-09 14:00:00,板橋測站,新北市,新北市,板橋測站,69.0,36.8,1,0,0,0.3333333333333333,0
2026-07-09 15:00:00,板橋測站,新北市,新北市,板橋測站,57.6,32.3,0,0,0,0.0,0
2026-07-09 16:00:00,板橋測站,新北市,新北市,板橋測站,62.3,37.7,1,0,0,0.3333333333333333,0
2026-07-09 17:00:00,板橋測站,新北市,新北市,板橋測站,73.0,35.2,1,0,0,0.3333333333333333,0
2026-07-09 18:00:00,板橋測站,新北市,新北市,板橋測站,64.9,33.4,0,0,0,0.0,0
2026-07-09 19:00:00,板橋測站,新北市,新北市,板橋測站,60.0,36.7,1,0,0,0.3333333333333333,0
2026-07-09 20:00:00,板橋測站,新北市,新北市,板橋測站,63.7,30.3,0,0,0,0.0,0
2026-07-09 21:00:00,板橋測站,新北市,新北市,板橋測站,63.7,34.4,0,0,0,0.0,0
2026-07-09 22:00:00,板橋測站,新北市,新北市,板橋測站,59.7,37.9,1,0,0,0.3333333333333333,0
2026-07-09 23:00:00,板橋測站,新北市,新北市,板橋測站,57.9,34.5,0,0,0,0.0,0
2026-07-10 00:00:00,板橋測站,新北市,新北市,板橋測站,61.9,34.6,0,0,0,0.0,0
2026-07-10 01:00:00,板橋測站,新北市,新北市,板橋測站,64.1,37.6,1,0,0,0.3333333333333333,0
2026-07-10 02:00:00,板橋測站,新北市,新北市,板橋測站,55.9,34.4,0,0,0,0.0,0
2026-07-10 03:00:00,板橋測站,新北市,新北市,板橋測站,50.9,31.5,0,0,0,0.0,0
2026-07-10 04:00:00,板橋測站,新北市,新北市,板橋測站,60.5,33.0,0,0,0,0.0,0
2026-07-10 05:00:00,板橋測站,新北市,新北市,板橋測站,54.1,33.1,0,0,0,0.0,0
2026-07-10 06:00:00,板橋測站,新北市,新北市,板橋測站,63.6,34.2,0,0,0,0.0,0
2026-07-10 07:00:00,板橋測站,新北市,新北市,板橋測站,66.2,35.2,1,0,0,0.3333333333333333,0
2026-07-10 08:00:00,板橋測站,新北市,新北市,板橋測站,66.5,31.6,0,0,0,0.0,0
2026-07-10 09:00:00,板橋測站,新北市,新北市,板橋測站,62.8,34.0,0,0,0,0.0,0
2026-07-10 10:00:00,板橋測站,新北市,新北市,板橋測站,65.5,36.9,1,0,0,0.3333333333333333,0
2026-07-10 11:00:00,板橋測站,新北市,新北市,板橋測站,61.6,42.2,1,0,0,0.3333333333333333,0
2026-07-10 12:00:00,板橋測站,新北市,新北市,板橋測站,60.8,32.9,0,0,0,0.0,0
2026-07-10 13:00:00,板橋測站,新北市,新北市,板橋測站,59.0,37.0,1,0,0,0.3333333333333333,0
2026-07-10 14:00:00,板橋測站,新北市,新北市,板橋測站,62.5,35.7,1,0,0,0.3333333333333333,0
2026-07-10 15:00:00,板橋測站,新北市,新北市,板橋測站,63.0,33.6,0,0,0,0.0,0
2026-07-10 16:00:00,板橋測站,新北市,新北市,板橋測站,67.3,36.2,1,0,0,0.3333333333333333,0
2026-07-10 17:00:00,板橋測站,新北市,新北市,板橋測站,60.2,35.7,1,0,0,0.3333333333333333,0
2026-07-10 18:00:00,板橋測站,新北市,新北市,板橋測站,65.9,32.2,0,0,0,0.0,0
2026-07-10 19:00:00,板橋測站,新北市,新北市,板橋測站,66.3,33.5,0,0,0,0.0,0
2026-07-10 20:00:00,板橋測站,新北市,新北市,板橋測站,68.6,35.6,1,0,0,0.3333333333333333,0
2026-07-10 21:00:00,板橋測站,新北市,新北市,板橋測站,74.5,33.9,1,0,0,0.3333333333333333,0
2026-07-10 22:00:00,板橋測站,新北市,新北市,板橋測站,64.3,34.4,0,0,0,0.0,0
2026-07-10 23:00:00,板橋測站,新北市,新北市,板橋測站,62.1,37.3,1,0,0,0.3333333333333333,0
2026-07-11 00:00:00,板橋測站,新北市,新北市,板橋測站,56.6,38.1,1,0,0,0.3333333333333333,0
2026-07-11 01:00:00,板橋測站,新北市,新北市,板橋測站,57.3,31.5,0,0,0,0.0,0
2026-07-11 02:00:00,板橋測站,新北市,新北市,板橋測站,55.7,35.0,0,0,0,0.0,0
2026-07-11 03:00:00,板橋測站,新北市,新北市,板橋測站,50.9,32.6,0,0,0,0.0,0
2026-07-11 04:00:00,板橋測站,新北市,新北市,板橋測站,58.8,35.9,1,0,0,0.3333333333333333,0
2026-07-11 05:00:00,板橋測站,新北市,新北市,板橋測站,63.9,35.6,1,1,0,0.6666666666666666,1
2026-07-11 06:00:00,板橋測站,新北市,新北市,板橋測站,57.1,34.4,0,0,0,0.0,0
2026-07-11 07:00:00,板橋測站,新北市,新北市,板橋測站,61.5,33.1,0,0,0,0.0,0
2026-07-11 08:00:00,板橋測站,新北市,新北市,板橋測站,74.2,39.7,1,0,0,0.3333333333333333,0
2026-07-11 09:00:00,板橋測站,新北市,新北市,板橋測站,68.7,40.1,1,0,0,0.3333333333333333,0
2026-07-11 10:00:00,板橋測站,新北市,新北市,板橋測站,58.3,32.3,0,0,0,0.0,0
2026-07-11 11:00:00,板橋測站,新北市,新北市,板橋測站,68.9,36.7,1,0,0,0.3333333333333333,0
2026-07-11 12:00:00,板橋測站,新北市,新北市,板橋測站,66.9,34.1,0,0,0,0.0,0
2026-07-11 13:00:00,板橋測站,新北市,新北市,板橋測站,59.1,31.6,0,0,0,0.0,0
2026-07-11 14:00:00,板橋測站,新北市,新北市,板橋測站,53.8,29.0,0,0,0,0.0,0
2026-07-11 15:00:00,板橋測站,新北市,新北市,板橋測站,54.5,33.1,0,0,0,0.0,0
2026-07-11 16:00:00,板橋測站,新北市,新北市,板橋測站,64.9,33.5,0,0,0,0.0,0
2026-07-11 17:00:00,板橋測站,新北市,新北市,板橋測站,71.5,37.6,1,0,0,0.3333333333333333,0
2026-07-11 18:00:00,板橋測站,新北市,新北市,板橋測站,62.2,29.7,0,0,0,0.0,0
2026-07-11 19:00:00,板橋測站,新北市,新北市,板橋測站,70.5,28.8,0,0,0,0.0,0
2026-07-11 20:00:00,板橋測站,新北市,新北市,板橋測站,59.5,38.8,1,0,0,0.3333333333333333,0
2026-07-11 21:00:00,板橋測站,新北市,新北市,板橋測站,67.0,35.0,0,0,0,0.0,0
2026-07-11 22:00:00,板橋測站,新北市,新北市,板橋測站,59.1,33.4,0,0,0,0.0,0
2026-07-11 23:00:00,板橋測站,新北市,新北市,板橋測站,70.7,35.6,1,0,0,0.3333333333333333,0
2026-07-12 00:00:00,板橋測站,新北市,新北市,板橋測站,60.0,34.1,0,0,0,0.0,0
2026-07-12 01:00:00,板橋測站,新北市,新北市,板橋測站,53.1,32.4,0,0,0,0.0,0
2026-07-12 02:00:00,板橋測站,新北市,新北市,板橋測站,54.1,34.6,0,0,0,0.0,0
2026-07-12 03:00:00,板橋測站,新北市,新北市,板橋測站,61.1,27.4,0,0,0,0.0,0
2026-07-12 04:00:00,板橋測站,新北市,新北市,板橋測站,72.3,33.1,0,0,0,0.0,0
2026-07-12 05:00:00,板橋測站,新北市,新北市,板橋測站,62.6,31.6,0,0,0,0.0,0
2026-07-12 06:00:00,板橋測站,新北市,新北市,板橋測站,75.3,42.5,1,0,0,0.3333333333333333,0
2026-07-12 07:00:00,板橋測站,新北市,新北市,板橋測站,69.6,34.3,0,0,0,0.0,0
2026-07-12 08:00:00,板橋測站,新北市,新北市,板橋測站,72.9,35.8,1,0,0,0.3333333333333333,0
2026-07-12 09:00:00,板橋測站,新北市,新北市,板橋測站,74.8,41.8,1,0,0,0.3333333333333333,0
2026-07-12 10:00:00,板橋測站,新北市,新北市,板橋測站,60.8,36.3,1,0,0,0.3333333333333333,0
2026-07-12 11:00:00,板橋測站,新北市,新北市,板橋測站,68.3,31.8,0,0,0,0.0,0
2026-07-12 12:00:00,板橋測站,新北市,新北市,板橋測站,61.5,31.5,0,0,0,0.0,0
2026-07-12 13:00:00,板橋測站,新北市,新北市,板橋測站,62.2,33.5,0,0,0,0.0,0
2026-07-12 14:00:00,板橋測站,新北市,新北市,板橋測站,71.0,40.2,1,1,0,0.6666666666666666,1
2026-07-12 15:00:00,板橋測站,新北市,新北市,板橋測站,70.4,41.7,1,0,0,0.3333333333333333,0
2026-07-12 16:00:00,板橋測站,新北市,新北市,板橋測站,73.8,40.6,1,0,0,0.3333333333333333,0
2026-07-12 17:00:00,板橋測站,新北市,新北市,板橋測站,68.8,32.7,0,0,0,0.0,0
2026-07-12 18:00:00,板橋測站,新北市,新北市,板橋測站,68.9,35.6,1,0,0,0.3333333333333333,0
2026-07-12 19:00:00,板橋測站,新北市,新北市,板橋測站,63.7,40.2,1,0,0,0.3333333333333333,0
2026-07-12 20:00:00,板橋測站,新北市,新北市,板橋測站,55.8,34.0,0,0,0,0.0,0
2026-07-12 21:00:00,板橋測站,新北市,新北市,板橋測站,67.3,28.0,0,0,0,0.0,0
2026-07-12 22:00:00,板橋測站,新北市,新北市,板橋測站,68.6,36.8,1,0,0,0.3333333333333333,0
2026-07-12 23:00:00,板橋測站,新北市,新北市,板橋測站,62.5,33.1,0,0,0,0.0,0
2026-07-13 00:00:00,板橋測站,新北市,新北市,板橋測站,73.7,37.1,1,0,0,0.3333333333333333,0
2026-07-13 01:00:00,板橋測站,新北市,新北市,板橋測站,76.6,39.7,1,0,0,0.3333333333333333,0
2026-07-13 02:00:00,板橋測站,新北市,新北市,板橋測站,66.0,43.1,1,0,0,0.3333333333333333,0
2026-07-13 03:00:00,板橋測站,新北市,新北市,板橋測站,60.7,32.9,0,0,0,0.0,0
2026-07-13 04:00:00,板橋測站,新北市,新北市,板橋測站,70.4,47.2,1,1,0,0.6666666666666666,1
2026-07-13 05:00:00,板橋測站,新北市,新北市,板橋測站,70.0,35.4,1,1,0,0.6666666666666666,1
2026-07-13 06:00:00,板橋測站,新北市,新北市,板橋測站,73.0,40.7,1,0,0,0.3333333333333333,0
2026-07-13 07:00:00,板橋測站,新北市,新北市,板橋測站,78.6,30.9,0,0,0,0.0,0
2026-07-13 08:00:00,板橋測站,新北市,新北市,板橋測站,73.5,35.6,1,0,0,0.3333333333333333,0
2026-07-13 09:00:00,板橋測站,新北市,新北市,板橋測站,71.0,35.3,1,0,0,0.3333333333333333,0
2026-07-13 10:00:00,板橋測站,新北市,新北市,板橋測站,66.9,32.0,0,0,0,0.0,0
2026-07-13 11:00:00,板橋測站,新北市,新北市,板橋測站,62.1,35.4,1,0,0,0.3333333333333333,0
2026-07-13 12:00:00,板橋測站,新北市,新北市,板橋測站,66.5,38.5,1,0,0,0.3333333333333333,0
2026-07-13 13:00:00,板橋測站,新北市,新北市,板橋測站,62.9,32.6,0,0,0,0.0,0
2026-07-13 14:00:00,板橋測站,新北市,新北市,板橋測站,61.0,34.5,0,0,0,0.0,0
2026-07-13 15:00:00,板橋測站,新北市,新北市,板橋測站,60.4,34.0,0,0,0,0.0,0
2026-07-13 16:00:00,板橋測站,新北市,新北市,板橋測站,58.9,35.2,1,0,0,0.3333333333333333,0
2026-07-13 17:00:00,板橋測站,新北市,新北市,板橋測站,70.6,36.4,1,0,0,0.3333333333333333,0
2026-07-13 18:00:00,板橋測站,新北市,新北市,板橋測站,67.7,40.1,1,0,0,0.3333333333333333,0
2026-07-13 19:00:00,板橋測站,新北市,新北市,板橋測站,65.1,34.5,0,0,0,0.0,0
2026-07-13 20:00:00,板橋測站,新北市,新北市,板橋測站,78.5,39.5,1,0,0,0.3333333333333333,0
2026-07-13 21:00:00,板橋測站,新北市,新北市,板橋測站,68.9,41.3,1,0,0,0.3333333333333333,0
2026-07-13 22:00:00,板橋測站,新北市,新北市,板橋測站,58.7,28.2,0,1,0,0.3333333333333333,0
2026-07-13 23:00:00,板橋測站,新北市,新北市,板橋測站,70.9,33.8,0,0,0,0.0,0
2026-07-14 00:00:00,板橋測站,新北市,新北市,板橋測站,54.5,36.5,1,0,0,0.3333333333333333,0
2026-07-14 01:00:00,板橋測站,新北市,新北市,板橋測站,51.9,38.7,1,0,0,0.3333333333333333,0
2026-07-14 02:00:00,板橋測站,新北市,新北市,板橋測站,59.8,31.6,0,0,0,0.0,0
2026-07-14 03:00:00,板橋測站,新北市,新北市,板橋測站,60.9,35.0,0,0,0,0.0,0
2026-07-14 04:00:00,板橋測站,新北市,新北市,板橋測站,58.4,34.5,0,0,0,0.0,0
2026-07-14 05:00:00,板橋測站,新北市,新北市,板橋測站,59.7,33.9,0,0,0,0.0,0
2026-07-14 06:00:00,板橋測站,新北市,新北市,板橋測站,59.6,30.5,0,0,0,0.0,0
2026-07-14 07:00:00,板橋測站,新北市,新北市,板橋測站,75.0,33.8,0,0,0,0.0,0
2026-07-14 08:00:00,板橋測站,新北市,新北市,板橋測站,69.2,36.0,1,0,0,0.3333333333333333,0
2026-07-14 09:00:00,板橋測站,新北市,新北市,板橋測站,59.2,33.7,0,0,0,0.0,0
2026-07-14 10:00:00,板橋測站,新北市,新北市,板橋測站,63.4,32.1,0,0,0,0.0,0
2026-07-14 11:00:00,板橋測站,新北市,新北市,板橋測站,54.4,34.1,0,0,0,0.0,0
2026-07-14 12:00:00,板橋測站,新北市,新北市,板橋測站,60.0,34.2,0,0,0,0.0,0
2026-07-14 13:00:00,板橋測站,新北市,新北市,板橋測站,58.1,31.5,0,0,0,0.0,0
2026-07-14 14:00:00,板橋測站,新北市,新北市,板橋測站,61.8,27.6,0,0,0,0.0,0
2026-07-14 15:00:00,板橋測站,新北市,新北市,板橋測站,64.0,36.4,1,0,0,0.3333333333333333,0
2026-07-14 16:00:00,板橋測站,新北市,新北市,板橋測站,67.5,30.4,0,0,0,0.0,0
2026-07-14 17:00:00,板橋測站,新北市,新北市,板橋測站,64.6,33.5,0,0,0,0.0,0
2026-07-14 18:00:00,板橋測站,新北市,新北市,板橋測站,74.7,39.2,1,0,0,0.3333333333333333,0
2026-07-14 19:00:00,板橋測站,新北市,新北市,板橋測站,67.6,34.7,0,0,0,0.0,0
2026-07-14 20:00:00,板橋測站,新北市,新北市,板橋測站,67.0,40.1,1,0,0,0.3333333333333333,0
2026-07-14 21:00:00,板橋測站,新北市,新北市,板橋測站,64.9,36.8,1,0,0,0.3333333333333333,0
2026-07-14 22:00:00,板橋測站,新北市,新北市,板橋測站,59.9,34.7,0,0,0,0.0,0
2026-07-14 23:00:00,板橋測站,新北市,新北市,板橋測站,56.0,41.5,1,1,0,0.6666666666666666,1
2026-07-15 00:00:00,板橋測站,新北市,新北市,板橋測站,53.4,32.8,0,0,0,0.0,0
2026-07-15 01:00:00,板橋測站,新北市,新北市,板橋測站,56.0,28.7,0,0,0,0.0,0
2026-07-15 02:00:00,板橋測站,新北市,新北市,板橋測站,67.5,33.2,0,0,0,0.0,0
2026-07-15 03:00:00,板橋測站,新北市,新北市,板橋測站,56.5,35.8,1,0,0,0.3333333333333333,0
2026-07-15 04:00:00,板橋測站,新北市,新北市,板橋測站,54.1,30.1,0,0,0,0.0,0
2026-07-15 05:00:00,板橋測站,新北市,新北市,板橋測站,65.5,36.4,1,0,0,0.3333333333333333,0
2026-07-15 06:00:00,板橋測站,新北市,新北市,板橋測站,59.9,32.7,0,0,0,0.0,0
2026-07-15 07:00:00,板橋測站,新北市,新北市,板橋測站,74.8,40.0,1,0,0,0.3333333333333333,0
2026-07-15 08:00:00,板橋測站,新北市,新北市,板橋測站,70.9,42.2,1,0,0,0.3333333333333333,0
2026-07-15 09:00:00,板橋測站,新北市,新北市,板橋測站,72.0,34.2,0,0,0,0.0,0
2026-07-15 10:00:00,板橋測站,新北市,新北市,板橋測站,77.9,41.0,1,0,0,0.3333333333333333,0
2026-07-15 11:00:00,板橋測站,新北市,新北市,板橋測站,57.1,30.8,0,1,0,0.3333333333333333,0
2026-07-15 12:00:00,板橋測站,新北市,新北市,板橋測站,51.9,34.5,0,0,0,0.0,0
2026-07-15 13:00:00,板橋測站,新北市,新北市,板橋測站,54.2,38.5,1,0,0,0.3333333333333333,0
2026-07-15 14:00:00,板橋測站,新北市,新北市,板橋測站,63.0,31.9,0,0,0,0.0,0
2026-07-15 15:00:00,板橋測站,新北市,新北市,板橋測站,64.2,34.2,0,0,0,0.0,0
2026-07-15 16:00:00,板橋測站,新北市,新北市,板橋測站,66.3,34.4,0,0,0,0.0,0
2026-07-15 17:00:00,板橋測站,新北市,新北市,板橋測站,68.6,41.3,1,0,0,0.3333333333333333,0
2026-07-15 18:00:00,板橋測站,新北市,新北市,板橋測站,70.9,35.1,1,0,0,0.3333333333333333,0
2026-07-15 19:00:00,板橋測站,新北市,新北市,板橋測站,73.1,41.0,1,0,0,0.3333333333333333,0
2026-07-15 20:00:00,板橋測站,新北市,新北市,板橋測站,65.8,27.9,0,1,0,0.3333333333333333,0
2026-07-15 21:00:00,板橋測站,新北市,新北市,板橋測站,55.0,29.6,0,0,0,0.0,0
2026-07-15 22:00:00,板橋測站,新北市,新北市,板橋測站,68.6,38.5,1,0,0,0.3333333333333333,0
2026-07-15 23:00:00,板橋測站,新北市,新北市,板橋測站,66.8,31.5,0,0,0,0.0,0
2026-07-16 00:00:00,板橋測站,新北市,新北市,板橋測站,59.4,32.1,0,0,0,0.0,0
2026-07-16 01:00:00,板橋測站,新北市,新北市,板橋測站,60.7,29.4,0,0,0,0.0,0
2026-07-16 02:00:00,板橋測站,新北市,新北市,板橋測站,68.9,39.5,1,0,0,0.3333333333333333,0
2026-07-16 03:00:00,板橋測站,新北市,新北市,板橋測站,70.3,42.7,1,0,0,0.3333333333333333,0
2026-07-16 04:00:00,板橋測站,新北市,新北市,板橋測站,65.2,37.1,1,0,0,0.3333333333333333,0
2026-07-16 05:00:00,板橋測站,新北市,新北市,板橋測站,70.8,42.0,1,0,0,0.3333333333333333,0
2026-07-16 06:00:00,板橋測站,新北市,新北市,板橋測站,65.3,37.3,1,0,0,0.3333333333333333,0
2026-07-16 07:00:00,板橋測站,新北市,新北市,板橋測站,68.7,39.3,1,0,0,0.3333333333333333,0
2026-07-16 08:00:00,板橋測站,新北市,新北市,板橋測站,88.4,34.2,1,0,0,0.3333333333333333,0
2026-07-16 09:00:00,板橋測站,新北市,新北市,板橋測站,74.3,36.3,1,0,0,0.3333333333333333,0
2026-07-16 10:00:00,板橋測站,新北市,新北市,板橋測站,66.4,30.8,0,0,0,0.0,0
2026-07-16 11:00:00,板橋測站,新北市,新北市,板橋測站,62.0,39.0,1,0,0,0.3333333333333333,0
2026-07-16 12:00:00,板橋測站,新北市,新北市,板橋測站,69.0,30.4,0,0,0,0.0,0
2026-07-16 13:00:00,板橋測站,新北市,新北市,板橋測站,64.4,36.6,1,0,0,0.3333333333333333,0
2026-07-16 14:00:00,板橋測站,新北市,新北市,板橋測站,71.4,37.0,1,0,0,0.3333333333333333,0
2026-07-16 15:00:00,板橋測站,新北市,新北市,板橋測站,62.2,37.5,1,0,0,0.3333333333333333,0
2026-07-16 16:00:00,板橋測站,新北市,新北市,板橋測站,75.9,38.4,1,0,0,0.3333333333333333,0
2026-07-16 17:00:00,板橋測站,新北市,新北市,板橋測站,75.5,41.8,1,0,0,0.3333333333333333,0
2026-07-16 18:00:00,板橋測站,新北市,新北市,板橋測站,76.9,34.0,0,0,0,0.0,0
2026-07-16 19:00:00,板橋測站,新北市,新北市,板橋測站,70.7,37.6,1,0,0,0.3333333333333333,0
2026-07-16 20:00:00,板橋測站,新北市,新北市,板橋測站,73.0,42.1,1,0,0,0.3333333333333333,0
2026-07-16 21:00:00,板橋測站,新北市,新北市,板橋測站,81.9,41.2,1,0,0,0.3333333333333333,0
2026-07-16 22:00:00,板橋測站,新北市,新北市,板橋測站,68.4,28.8,0,1,0,0.3333333333333333,0
2026-07-16 23:00:00,板橋測站,新北市,新北市,板橋測站,67.9,37.0,1,0,0,0.3333333333333333,0
2026-07-17 00:00:00,板橋測站,新北市,新北市,板橋測站,69.8,34.8,0,0,0,0.0,0
2026-07-17 01:00:00,板橋測站,新北市,新北市,板橋測站,70.7,39.2,1,0,0,0.3333333333333333,0
2026-07-17 02:00:00,板橋測站,新北市,新北市,板橋測站,71.5,33.4,0,0,0,0.0,0
2026-07-17 03:00:00,板橋測站,新北市,新北市,板橋測站,66.9,38.8,1,0,0,0.3333333333333333,0
2026-07-17 04:00:00,板橋測站,新北市,新北市,板橋測站,72.4,38.7,1,0,0,0.3333333333333333,0
2026-07-17 05:00:00,板橋測站,新北市,新北市,板橋測站,67.3,36.4,1,0,0,0.3333333333333333,0
2026-07-17 06:00:00,板橋測站,新北市,新北市,板橋測站,73.3,40.1,1,0,0,0.3333333333333333,0
2026-07-17 07:00:00,板橋測站,新北市,新北市,板橋測站,79.3,40.7,1,0,0,0.3333333333333333,0
2026-07-17 08:00:00,板橋測站,新北市,新北市,板橋測站,87.3,40.4,1,0,0,0.3333333333333333,0
2026-07-17 09:00:00,板橋測站,新北市,新北市,板橋測站,81.4,38.5,1,0,0,0.3333333333333333,0
2026-07-17 10:00:00,板橋測站,新北市,新北市,板橋測站,75.3,39.6,1,0,0,0.3333333333333333,0
